day,program,semester,period,time_start,time_end,lab_name,lab_block_length,prev_is_lab,next_is_lab,lab_occupied,week
Monday,cse_g1,6.0,4,11:20,12:10,Test Lab,2,1,1,1,173
Monday,cse_g2,2.0,5,13:40,14:30,Test Lab,2,1,1,1,173
Monday,cse_g2,2.0,6,14:30,15:20,Test Lab,2,1,0,1,173
Monday,,,7,15:30,16:20,Test Lab,0,1,0,0,173
Monday,,,8,16:20,17:10,Test Lab,0,0,0,0,173
Tuesday,cse_g1,4.0,1,08:30,09:20,Test Lab,4,0,1,0,173
Tuesday,cse_g1,4.0,2,09:20,10:10,Test Lab,4,1,1,1,173
Tuesday,cse_g1,4.0,3,10:30,11:20,Test Lab,4,1,1,1,173
Tuesday,cse_g1,4.0,4,11:20,12:10,Test Lab,4,1,1,1,173
Tuesday,cse_aiml,6.0,5,13:40,14:30,Test Lab,4,1,1,1,173
Tuesday,cse_aiml,6.0,6,14:30,15:20,Test Lab,4,1,1,1,173
Tuesday,cse_aiml,6.0,7,15:30,16:20,Test Lab,4,1,1,0,173
Tuesday,cse_aiml,6.0,8,16:20,17:10,Test Lab,4,1,0,1,173
Wednesday,,,1,08:30,09:20,Test Lab,0,0,1,0,173
Wednesday,cse_g2,6.0,2,09:20,10:10,Test Lab,2,0,1,1,173
Wednesday,cse_g2,6.0,3,10:30,11:20,Test Lab,2,1,0,1,173
Wednesday,,,4,11:20,12:10,Test Lab,0,1,1,0,173
Wednesday,cse_g1,2.0,5,13:40,14:30,Test Lab,2,0,1,1,173
Wednesday,cse_g1,2.0,6,14:30,15:20,Test Lab,2,1,1,1,173
Wednesday,cse_g1,8.0,7,15:30,16:20,Test Lab,2,1,1,1,173
Wednesday,cse_g1,8.0,8,16:20,17:10,Test Lab,2,1,0,1,173
Thursday,,,1,08:30,09:20,Test Lab,0,0,0,0,173
Thursday,,,2,09:20,10:10,Test Lab,0,0,1,0,173
Thursday,cse_g2,8.0,3,10:30,11:20,Test Lab,2,0,1,1,173
Thursday,cse_g2,8.0,4,11:20,12:10,Test Lab,2,1,1,1,173
Thursday,cse_g1,6.0,5,13:40,14:30,Test Lab,4,1,1,1,173
Thursday,cse_g1,6.0,6,14:30,15:20,Test Lab,4,1,1,1,173
Thursday,cse_g1,6.0,7,15:30,16:20,Test Lab,4,1,1,0,173
Thursday,cse_g1,6.0,8,16:20,17:10,Test Lab,4,1,0,1,173
Friday,cse_aiml,6.0,1,08:30,09:20,Test Lab,4,0,1,1,173
Friday,cse_aiml,6.0,2,09:20,10:10,Test Lab,4,1,1,1,173
Friday,cse_aiml,6.0,3,10:30,11:20,Test Lab,4,1,1,1,173
Friday,cse_aiml,6.0,4,11:20,12:10,Test Lab,4,1,1,1,173
Friday,cse_g1,6.0,5,13:40,14:30,Test Lab,2,1,1,1,173
Friday,cse_g1,6.0,6,14:30,15:20,Test Lab,2,1,1,1,173
Friday,cse_g2,4.0,7,15:30,16:20,Test Lab,2,1,1,1,173
Friday,cse_g2,4.0,8,16:20,17:10,Test Lab,2,1,0,1,173
Monday,,,1,08:30,09:20,Test Lab,0,0,0,0,174
Monday,,,2,09:20,10:10,Test Lab,0,0,1,0,174
Monday,cse_g1,6.0,3,10:30,11:20,Test Lab,2,0,1,0,174
Monday,cse_g1,6.0,4,11:20,12:10,Test Lab,2,1,1,1,174
Monday,cse_g2,2.0,5,13:40,14:30,Test Lab,2,1,1,1,174
Monday,cse_g2,2.0,6,14:30,15:20,Test Lab,2,1,0,1,174
Monday,,,7,15:30,16:20,Test Lab,0,1,0,0,174
Monday,,,8,16:20,17:10,Test Lab,0,0,0,0,174
Tuesday,cse_g1,4.0,1,08:30,09:20,Test Lab,4,0,1,1,174
Tuesday,cse_g1,4.0,2,09:20,10:10,Test Lab,4,1,1,1,174
Tuesday,cse_g1,4.0,3,10:30,11:20,Test Lab,4,1,1,1,174
Tuesday,cse_g1,4.0,4,11:20,12:10,Test Lab,4,1,1,1,174
Tuesday,cse_aiml,6.0,5,13:40,14:30,Test Lab,4,1,1,1,174
Tuesday,cse_aiml,6.0,6,14:30,15:20,Test Lab,4,1,1,1,174
Tuesday,cse_aiml,6.0,7,15:30,16:20,Test Lab,4,1,1,1,174
Tuesday,cse_aiml,6.0,8,16:20,17:10,Test Lab,4,1,0,1,174
Wednesday,,,1,08:30,09:20,Test Lab,0,0,1,0,174
Wednesday,cse_g2,6.0,2,09:20,10:10,Test Lab,2,0,1,1,174
Wednesday,cse_g2,6.0,3,10:30,11:20,Test Lab,2,1,0,1,174
Wednesday,,,4,11:20,12:10,Test Lab,0,1,1,0,174
Wednesday,cse_g1,2.0,5,13:40,14:30,Test Lab,2,0,1,1,174
Wednesday,cse_g1,2.0,6,14:30,15:20,Test Lab,2,1,1,1,174
Wednesday,cse_g1,8.0,7,15:30,16:20,Test Lab,2,1,1,1,174
Wednesday,cse_g1,8.0,8,16:20,17:10,Test Lab,2,1,0,1,174
Thursday,,,1,08:30,09:20,Test Lab,0,0,0,0,174
Thursday,,,2,09:20,10:10,Test Lab,0,0,1,1,174
Thursday,cse_g2,8.0,3,10:30,11:20,Test Lab,2,0,1,1,174
Thursday,cse_g2,8.0,4,11:20,12:10,Test Lab,2,1,1,1,174
Thursday,cse_g1,6.0,5,13:40,14:30,Test Lab,4,1,1,1,174
Thursday,cse_g1,6.0,6,14:30,15:20,Test Lab,4,1,1,1,174
Thursday,cse_g1,6.0,7,15:30,16:20,Test Lab,4,1,1,1,174
Thursday,cse_g1,6.0,8,16:20,17:10,Test Lab,4,1,0,1,174
Friday,cse_aiml,6.0,1,08:30,09:20,Test Lab,4,0,1,1,174
Friday,cse_aiml,6.0,2,09:20,10:10,Test Lab,4,1,1,1,174
Friday,cse_aiml,6.0,3,10:30,11:20,Test Lab,4,1,1,0,174
Friday,cse_aiml,6.0,4,11:20,12:10,Test Lab,4,1,1,1,174
Friday,cse_g1,6.0,5,13:40,14:30,Test Lab,2,1,1,1,174
Friday,cse_g1,6.0,6,14:30,15:20,Test Lab,2,1,1,1,174
Friday,cse_g2,4.0,7,15:30,16:20,Test Lab,2,1,1,1,174
Friday,cse_g2,4.0,8,16:20,17:10,Test Lab,2,1,0,0,174
Monday,,,1,08:30,09:20,Test Lab,0,0,0,0,175
Monday,,,2,09:20,10:10,Test Lab,0,0,1,0,175
Monday,cse_g1,6.0,3,10:30,11:20,Test Lab,2,0,1,1,175
Monday,cse_g1,6.0,4,11:20,12:10,Test Lab,2,1,1,1,175
Monday,cse_g2,2.0,5,13:40,14:30,Test Lab,2,1,1,1,175
Monday,cse_g2,2.0,6,14:30,15:20,Test Lab,2,1,0,1,175
Monday,,,7,15:30,16:20,Test Lab,0,1,0,0,175
Monday,,,8,16:20,17:10,Test Lab,0,0,0,0,175
Tuesday,cse_g1,4.0,1,08:30,09:20,Test Lab,4,0,1,1,175
Tuesday,cse_g1,4.0,2,09:20,10:10,Test Lab,4,1,1,1,175
Tuesday,cse_g1,4.0,3,10:30,11:20,Test Lab,4,1,1,1,175
Tuesday,cse_g1,4.0,4,11:20,12:10,Test Lab,4,1,1,1,175
Tuesday,cse_aiml,6.0,5,13:40,14:30,Test Lab,4,1,1,1,175
Tuesday,cse_aiml,6.0,6,14:30,15:20,Test Lab,4,1,1,1,175
Tuesday,cse_aiml,6.0,7,15:30,16:20,Test Lab,4,1,1,1,175
Tuesday,cse_aiml,6.0,8,16:20,17:10,Test Lab,4,1,0,0,175
Wednesday,,,1,08:30,09:20,Test Lab,0,0,1,0,175
Wednesday,cse_g2,6.0,2,09:20,10:10,Test Lab,2,0,1,1,175
Wednesday,cse_g2,6.0,3,10:30,11:20,Test Lab,2,1,0,1,175
Wednesday,,,4,11:20,12:10,Test Lab,0,1,1,0,175
Wednesday,cse_g1,2.0,5,13:40,14:30,Test Lab,2,0,1,1,175
Wednesday,cse_g1,2.0,6,14:30,15:20,Test Lab,2,1,1,1,175
Wednesday,cse_g1,8.0,7,15:30,16:20,Test Lab,2,1,1,1,175
Wednesday,cse_g1,8.0,8,16:20,17:10,Test Lab,2,1,0,1,175
Thursday,,,1,08:30,09:20,Test Lab,0,0,0,0,175
Thursday,,,2,09:20,10:10,Test Lab,0,0,1,0,175
Thursday,cse_g2,8.0,3,10:30,11:20,Test Lab,2,0,1,1,175
Thursday,cse_g2,8.0,4,11:20,12:10,Test Lab,2,1,1,1,175
Thursday,cse_g1,6.0,5,13:40,14:30,Test Lab,4,1,1,0,175
Thursday,cse_g1,6.0,6,14:30,15:20,Test Lab,4,1,1,1,175
Thursday,cse_g1,6.0,7,15:30,16:20,Test Lab,4,1,1,1,175
Thursday,cse_g1,6.0,8,16:20,17:10,Test Lab,4,1,0,1,175
Friday,cse_aiml,6.0,1,08:30,09:20,Test Lab,4,0,1,1,175
Friday,cse_aiml,6.0,2,09:20,10:10,Test Lab,4,1,1,1,175
Friday,cse_aiml,6.0,3,10:30,11:20,Test Lab,4,1,1,1,175
Friday,cse_aiml,6.0,4,11:20,12:10,Test Lab,4,1,1,1,175
Friday,cse_g1,6.0,5,13:40,14:30,Test Lab,2,1,1,1,175
Friday,cse_g1,6.0,6,14:30,15:20,Test Lab,2,1,1,1,175
Friday,cse_g2,4.0,7,15:30,16:20,Test Lab,2,1,1,1,175
Friday,cse_g2,4.0,8,16:20,17:10,Test Lab,2,1,0,1,175
Monday,,,1,08:30,09:20,Test Lab,0,0,0,1,176
Monday,,,2,09:20,10:10,Test Lab,0,0,1,0,176
Monday,cse_g1,6.0,3,10:30,11:20,Test Lab,2,0,1,1,176
Monday,cse_g1,6.0,4,11:20,12:10,Test Lab,2,1,1,0,176
Monday,cse_g2,2.0,5,13:40,14:30,Test Lab,2,1,1,1,176
Monday,cse_g2,2.0,6,14:30,15:20,Test Lab,2,1,0,1,176
Monday,,,7,15:30,16:20,Test Lab,0,1,0,0,176
Monday,,,8,16:20,17:10,Test Lab,0,0,0,0,176
Tuesday,cse_g1,4.0,1,08:30,09:20,Test Lab,4,0,1,1,176
Tuesday,cse_g1,4.0,2,09:20,10:10,Test Lab,4,1,1,1,176
Tuesday,cse_g1,4.0,3,10:30,11:20,Test Lab,4,1,1,0,176
Tuesday,cse_g1,4.0,4,11:20,12:10,Test Lab,4,1,1,0,176
Tuesday,cse_aiml,6.0,5,13:40,14:30,Test Lab,4,1,1,1,176
Tuesday,cse_aiml,6.0,6,14:30,15:20,Test Lab,4,1,1,1,176
Tuesday,cse_aiml,6.0,7,15:30,16:20,Test Lab,4,1,1,1,176
Tuesday,cse_aiml,6.0,8,16:20,17:10,Test Lab,4,1,0,1,176
Wednesday,,,1,08:30,09:20,Test Lab,0,0,1,0,176
Wednesday,cse_g2,6.0,2,09:20,10:10,Test Lab,2,0,1,1,176
Wednesday,cse_g2,6.0,3,10:30,11:20,Test Lab,2,1,0,1,176
Wednesday,,,4,11:20,12:10,Test Lab,0,1,1,0,176
Wednesday,cse_g1,2.0,5,13:40,14:30,Test Lab,2,0,1,1,176
Wednesday,cse_g1,2.0,6,14:30,15:20,Test Lab,2,1,1,0,176
Wednesday,cse_g1,8.0,7,15:30,16:20,Test Lab,2,1,1,1,176
Wednesday,cse_g1,8.0,8,16:20,17:10,Test Lab,2,1,0,1,176
Thursday,,,1,08:30,09:20,Test Lab,0,0,0,0,176
Thursday,,,2,09:20,10:10,Test Lab,0,0,1,0,176
Thursday,cse_g2,8.0,3,10:30,11:20,Test Lab,2,0,1,1,176
Thursday,cse_g2,8.0,4,11:20,12:10,Test Lab,2,1,1,1,176
Thursday,cse_g1,6.0,5,13:40,14:30,Test Lab,4,1,1,1,176
Thursday,cse_g1,6.0,6,14:30,15:20,Test Lab,4,1,1,1,176
Thursday,cse_g1,6.0,7,15:30,16:20,Test Lab,4,1,1,1,176
Thursday,cse_g1,6.0,8,16:20,17:10,Test Lab,4,1,0,1,176
Friday,cse_aiml,6.0,1,08:30,09:20,Test Lab,4,0,1,1,176
Friday,cse_aiml,6.0,2,09:20,10:10,Test Lab,4,1,1,0,176
Friday,cse_aiml,6.0,3,10:30,11:20,Test Lab,4,1,1,1,176
Friday,cse_aiml,6.0,4,11:20,12:10,Test Lab,4,1,1,1,176
Friday,cse_g1,6.0,5,13:40,14:30,Test Lab,2,1,1,1,176
Friday,cse_g1,6.0,6,14:30,15:20,Test Lab,2,1,1,1,176
Friday,cse_g2,4.0,7,15:30,16:20,Test Lab,2,1,1,1,176
Friday,cse_g2,4.0,8,16:20,17:10,Test Lab,2,1,0,1,176
Monday,,,1,08:30,09:20,Test Lab,0,0,0,1,177
Monday,,,2,09:20,10:10,Test Lab,0,0,1,0,177
Monday,cse_g1,6.0,3,10:30,11:20,Test Lab,2,0,1,1,177
Monday,cse_g1,6.0,4,11:20,12:10,Test Lab,2,1,1,1,177
Monday,cse_g2,2.0,5,13:40,14:30,Test Lab,2,1,1,1,177
Monday,cse_g2,2.0,6,14:30,15:20,Test Lab,2,1,0,1,177
Monday,,,7,15:30,16:20,Test Lab,0,1,0,0,177
Monday,,,8,16:20,17:10,Test Lab,0,0,0,0,177
Tuesday,cse_g1,4.0,1,08:30,09:20,Test Lab,4,0,1,0,177
Tuesday,cse_g1,4.0,2,09:20,10:10,Test Lab,4,1,1,1,177
Tuesday,cse_g1,4.0,3,10:30,11:20,Test Lab,4,1,1,1,177
Tuesday,cse_g1,4.0,4,11:20,12:10,Test Lab,4,1,1,0,177
Tuesday,cse_aiml,6.0,5,13:40,14:30,Test Lab,4,1,1,1,177
Tuesday,cse_aiml,6.0,6,14:30,15:20,Test Lab,4,1,1,1,177
Tuesday,cse_aiml,6.0,7,15:30,16:20,Test Lab,4,1,1,1,177
Tuesday,cse_aiml,6.0,8,16:20,17:10,Test Lab,4,1,0,1,177
Wednesday,,,1,08:30,09:20,Test Lab,0,0,1,0,177
Wednesday,cse_g2,6.0,2,09:20,10:10,Test Lab,2,0,1,0,177
Wednesday,cse_g2,6.0,3,10:30,11:20,Test Lab,2,1,0,1,177
Wednesday,,,4,11:20,12:10,Test Lab,0,1,1,0,177
Wednesday,cse_g1,2.0,5,13:40,14:30,Test Lab,2,0,1,1,177
Wednesday,cse_g1,2.0,6,14:30,15:20,Test Lab,2,1,1,1,177
Wednesday,cse_g1,8.0,7,15:30,16:20,Test Lab,2,1,1,1,177
Wednesday,cse_g1,8.0,8,16:20,17:10,Test Lab,2,1,0,1,177
Thursday,,,1,08:30,09:20,Test Lab,0,0,0,0,177
Thursday,,,2,09:20,10:10,Test Lab,0,0,1,0,177
Thursday,cse_g2,8.0,3,10:30,11:20,Test Lab,2,0,1,0,177
Thursday,cse_g2,8.0,4,11:20,12:10,Test Lab,2,1,1,1,177
Thursday,cse_g1,6.0,5,13:40,14:30,Test Lab,4,1,1,1,177
Thursday,cse_g1,6.0,6,14:30,15:20,Test Lab,4,1,1,1,177
Thursday,cse_g1,6.0,7,15:30,16:20,Test Lab,4,1,1,1,177
Thursday,cse_g1,6.0,8,16:20,17:10,Test Lab,4,1,0,1,177
Friday,cse_aiml,6.0,1,08:30,09:20,Test Lab,4,0,1,1,177
Friday,cse_aiml,6.0,2,09:20,10:10,Test Lab,4,1,1,1,177
Friday,cse_aiml,6.0,3,10:30,11:20,Test Lab,4,1,1,1,177
Friday,cse_aiml,6.0,4,11:20,12:10,Test Lab,4,1,1,1,177
Friday,cse_g1,6.0,5,13:40,14:30,Test Lab,2,1,1,1,177
Friday,cse_g1,6.0,6,14:30,15:20,Test Lab,2,1,1,1,177
Friday,cse_g2,4.0,7,15:30,16:20,Test Lab,2,1,1,1,177
Friday,cse_g2,4.0,8,16:20,17:10,Test Lab,2,1,0,1,177
Monday,,,1,08:30,09:20,Test Lab,0,0,0,0,178
Monday,,,2,09:20,10:10,Test Lab,0,0,1,0,178
Monday,cse_g1,6.0,3,10:30,11:20,Test Lab,2,0,1,1,178
Monday,cse_g1,6.0,4,11:20,12:10,Test Lab,2,1,1,1,178
Monday,cse_g2,2.0,5,13:40,14:30,Test Lab,2,1,1,1,178
Monday,cse_g2,2.0,6,14:30,15:20,Test Lab,2,1,0,1,178
Monday,,,7,15:30,16:20,Test Lab,0,1,0,0,178
Monday,,,8,16:20,17:10,Test Lab,0,0,0,0,178
Tuesday,cse_g1,4.0,1,08:30,09:20,Test Lab,4,0,1,1,178
Tuesday,cse_g1,4.0,2,09:20,10:10,Test Lab,4,1,1,1,178
Tuesday,cse_g1,4.0,3,10:30,11:20,Test Lab,4,1,1,1,178
Tuesday,cse_g1,4.0,4,11:20,12:10,Test Lab,4,1,1,1,178
Tuesday,cse_aiml,6.0,5,13:40,14:30,Test Lab,4,1,1,1,178
Tuesday,cse_aiml,6.0,6,14:30,15:20,Test Lab,4,1,1,1,178
Tuesday,cse_aiml,6.0,7,15:30,16:20,Test Lab,4,1,1,1,178
Tuesday,cse_aiml,6.0,8,16:20,17:10,Test Lab,4,1,0,1,178
Wednesday,,,1,08:30,09:20,Test Lab,0,0,1,0,178
Wednesday,cse_g2,6.0,2,09:20,10:10,Test Lab,2,0,1,1,178
Wednesday,cse_g2,6.0,3,10:30,11:20,Test Lab,2,1,0,1,178
Wednesday,,,4,11:20,12:10,Test Lab,0,1,1,0,178
Wednesday,cse_g1,2.0,5,13:40,14:30,Test Lab,2,0,1,1,178
Wednesday,cse_g1,2.0,6,14:30,15:20,Test Lab,2,1,1,1,178
Wednesday,cse_g1,8.0,7,15:30,16:20,Test Lab,2,1,1,1,178
Wednesday,cse_g1,8.0,8,16:20,17:10,Test Lab,2,1,0,0,178
Thursday,,,1,08:30,09:20,Test Lab,0,0,0,0,178
Thursday,,,2,09:20,10:10,Test Lab,0,0,1,0,178
Thursday,cse_g2,8.0,3,10:30,11:20,Test Lab,2,0,1,1,178
Thursday,cse_g2,8.0,4,11:20,12:10,Test Lab,2,1,1,1,178
Thursday,cse_g1,6.0,5,13:40,14:30,Test Lab,4,1,1,1,178
Thursday,cse_g1,6.0,6,14:30,15:20,Test Lab,4,1,1,1,178
Thursday,cse_g1,6.0,7,15:30,16:20,Test Lab,4,1,1,1,178
Thursday,cse_g1,6.0,8,16:20,17:10,Test Lab,4,1,0,1,178
Friday,cse_aiml,6.0,1,08:30,09:20,Test Lab,4,0,1,1,178
Friday,cse_aiml,6.0,2,09:20,10:10,Test Lab,4,1,1,1,178
Friday,cse_aiml,6.0,3,10:30,11:20,Test Lab,4,1,1,1,178
Friday,cse_aiml,6.0,4,11:20,12:10,Test Lab,4,1,1,1,178
Friday,cse_g1,6.0,5,13:40,14:30,Test Lab,2,1,1,1,178
Friday,cse_g1,6.0,6,14:30,15:20,Test Lab,2,1,1,1,178
Friday,cse_g2,4.0,7,15:30,16:20,Test Lab,2,1,1,1,178
Friday,cse_g2,4.0,8,16:20,17:10,Test Lab,2,1,0,1,178
Monday,,,1,08:30,09:20,Test Lab,0,0,0,0,179
Monday,,,2,09:20,10:10,Test Lab,0,0,1,0,179
Monday,cse_g1,6.0,3,10:30,11:20,Test Lab,2,0,1,1,179
Monday,cse_g1,6.0,4,11:20,12:10,Test Lab,2,1,1,1,179
Monday,cse_g2,2.0,5,13:40,14:30,Test Lab,2,1,1,1,179
Monday,cse_g2,2.0,6,14:30,15:20,Test Lab,2,1,0,1,179
Monday,,,7,15:30,16:20,Test Lab,0,1,0,0,179
Monday,,,8,16:20,17:10,Test Lab,0,0,0,0,179
Tuesday,cse_g1,4.0,1,08:30,09:20,Test Lab,4,0,1,1,179
Tuesday,cse_g1,4.0,2,09:20,10:10,Test Lab,4,1,1,1,179
Tuesday,cse_g1,4.0,3,10:30,11:20,Test Lab,4,1,1,1,179
Tuesday,cse_g1,4.0,4,11:20,12:10,Test Lab,4,1,1,1,179
Tuesday,cse_aiml,6.0,5,13:40,14:30,Test Lab,4,1,1,1,179
Tuesday,cse_aiml,6.0,6,14:30,15:20,Test Lab,4,1,1,1,179
Tuesday,cse_aiml,6.0,7,15:30,16:20,Test Lab,4,1,1,1,179
Tuesday,cse_aiml,6.0,8,16:20,17:10,Test Lab,4,1,0,1,179
Wednesday,,,1,08:30,09:20,Test Lab,0,0,1,0,179
Wednesday,cse_g2,6.0,2,09:20,10:10,Test Lab,2,0,1,1,179
Wednesday,cse_g2,6.0,3,10:30,11:20,Test Lab,2,1,0,1,179
Wednesday,,,4,11:20,12:10,Test Lab,0,1,1,0,179
Wednesday,cse_g1,2.0,5,13:40,14:30,Test Lab,2,0,1,1,179
Wednesday,cse_g1,2.0,6,14:30,15:20,Test Lab,2,1,1,1,179
Wednesday,cse_g1,8.0,7,15:30,16:20,Test Lab,2,1,1,1,179
Wednesday,cse_g1,8.0,8,16:20,17:10,Test Lab,2,1,0,1,179
Thursday,,,1,08:30,09:20,Test Lab,0,0,0,0,179
Thursday,,,2,09:20,10:10,Test Lab,0,0,1,0,179
Thursday,cse_g2,8.0,3,10:30,11:20,Test Lab,2,0,1,0,179
Thursday,cse_g2,8.0,4,11:20,12:10,Test Lab,2,1,1,1,179
Thursday,cse_g1,6.0,5,13:40,14:30,Test Lab,4,1,1,1,179
Thursday,cse_g1,6.0,6,14:30,15:20,Test Lab,4,1,1,1,179
Thursday,cse_g1,6.0,7,15:30,16:20,Test Lab,4,1,1,1,179
Thursday,cse_g1,6.0,8,16:20,17:10,Test Lab,4,1,0,1,179
Friday,cse_aiml,6.0,1,08:30,09:20,Test Lab,4,0,1,0,179
Friday,cse_aiml,6.0,2,09:20,10:10,Test Lab,4,1,1,1,179
Friday,cse_aiml,6.0,3,10:30,11:20,Test Lab,4,1,1,1,179
Friday,cse_aiml,6.0,4,11:20,12:10,Test Lab,4,1,1,1,179
Friday,cse_g1,6.0,5,13:40,14:30,Test Lab,2,1,1,1,179
Friday,cse_g1,6.0,6,14:30,15:20,Test Lab,2,1,1,1,179
Friday,cse_g2,4.0,7,15:30,16:20,Test Lab,2,1,1,1,179
Friday,cse_g2,4.0,8,16:20,17:10,Test Lab,2,1,0,1,179
Monday,,,1,08:30,09:20,Test Lab,0,0,0,0,180
Monday,,,2,09:20,10:10,Test Lab,0,0,1,0,180
Monday,cse_g1,6.0,3,10:30,11:20,Test Lab,2,0,1,1,180
Monday,cse_g1,6.0,4,11:20,12:10,Test Lab,2,1,1,1,180
Monday,cse_g2,2.0,5,13:40,14:30,Test Lab,2,1,1,1,180
Monday,cse_g2,2.0,6,14:30,15:20,Test Lab,2,1,0,1,180
Monday,,,7,15:30,16:20,Test Lab,0,1,0,0,180
Monday,,,8,16:20,17:10,Test Lab,0,0,0,0,180
Tuesday,cse_g1,4.0,1,08:30,09:20,Test Lab,4,0,1,1,180
Tuesday,cse_g1,4.0,2,09:20,10:10,Test Lab,4,1,1,1,180
Tuesday,cse_g1,4.0,3,10:30,11:20,Test Lab,4,1,1,1,180
Tuesday,cse_g1,4.0,4,11:20,12:10,Test Lab,4,1,1,0,180
Tuesday,cse_aiml,6.0,5,13:40,14:30,Test Lab,4,1,1,1,180
Tuesday,cse_aiml,6.0,6,14:30,15:20,Test Lab,4,1,1,1,180
Tuesday,cse_aiml,6.0,7,15:30,16:20,Test Lab,4,1,1,1,180
Tuesday,cse_aiml,6.0,8,16:20,17:10,Test Lab,4,1,0,1,180
Wednesday,,,1,08:30,09:20,Test Lab,0,0,1,0,180
Wednesday,cse_g2,6.0,2,09:20,10:10,Test Lab,2,0,1,1,180
Wednesday,cse_g2,6.0,3,10:30,11:20,Test Lab,2,1,0,1,180
Wednesday,,,4,11:20,12:10,Test Lab,0,1,1,0,180
Wednesday,cse_g1,2.0,5,13:40,14:30,Test Lab,2,0,1,1,180
Wednesday,cse_g1,2.0,6,14:30,15:20,Test Lab,2,1,1,1,180
Wednesday,cse_g1,8.0,7,15:30,16:20,Test Lab,2,1,1,1,180
Wednesday,cse_g1,8.0,8,16:20,17:10,Test Lab,2,1,0,1,180
Thursday,,,1,08:30,09:20,Test Lab,0,0,0,0,180
Thursday,,,2,09:20,10:10,Test Lab,0,0,1,0,180
Thursday,cse_g2,8.0,3,10:30,11:20,Test Lab,2,0,1,1,180
Thursday,cse_g2,8.0,4,11:20,12:10,Test Lab,2,1,1,1,180
Thursday,cse_g1,6.0,5,13:40,14:30,Test Lab,4,1,1,1,180
Thursday,cse_g1,6.0,6,14:30,15:20,Test Lab,4,1,1,1,180
Thursday,cse_g1,6.0,7,15:30,16:20,Test Lab,4,1,1,1,180
Thursday,cse_g1,6.0,8,16:20,17:10,Test Lab,4,1,0,1,180
Friday,cse_aiml,6.0,1,08:30,09:20,Test Lab,4,0,1,1,180
Friday,cse_aiml,6.0,2,09:20,10:10,Test Lab,4,1,1,1,180
Friday,cse_aiml,6.0,3,10:30,11:20,Test Lab,4,1,1,0,180
Friday,cse_aiml,6.0,4,11:20,12:10,Test Lab,4,1,1,1,180
Friday,cse_g1,6.0,5,13:40,14:30,Test Lab,2,1,1,1,180
Friday,cse_g1,6.0,6,14:30,15:20,Test Lab,2,1,1,1,180
Friday,cse_g2,4.0,7,15:30,16:20,Test Lab,2,1,1,1,180
Friday,cse_g2,4.0,8,16:20,17:10,Test Lab,2,1,0,1,180
Monday,,,1,08:30,09:20,Test Lab,0,0,0,0,181
Monday,,,2,09:20,10:10,Test Lab,0,0,1,1,181
Monday,cse_g1,6.0,3,10:30,11:20,Test Lab,2,0,1,1,181
Monday,cse_g1,6.0,4,11:20,12:10,Test Lab,2,1,1,1,181
Monday,cse_g2,2.0,5,13:40,14:30,Test Lab,2,1,1,1,181
Monday,cse_g2,2.0,6,14:30,15:20,Test Lab,2,1,0,1,181
Monday,,,7,15:30,16:20,Test Lab,0,1,0,0,181
Monday,,,8,16:20,17:10,Test Lab,0,0,0,0,181
Tuesday,cse_g1,4.0,1,08:30,09:20,Test Lab,4,0,1,1,181
Tuesday,cse_g1,4.0,2,09:20,10:10,Test Lab,4,1,1,1,181
Tuesday,cse_g1,4.0,3,10:30,11:20,Test Lab,4,1,1,0,181
Tuesday,cse_g1,4.0,4,11:20,12:10,Test Lab,4,1,1,1,181
Tuesday,cse_aiml,6.0,5,13:40,14:30,Test Lab,4,1,1,0,181
Tuesday,cse_aiml,6.0,6,14:30,15:20,Test Lab,4,1,1,1,181
Tuesday,cse_aiml,6.0,7,15:30,16:20,Test Lab,4,1,1,1,181
Tuesday,cse_aiml,6.0,8,16:20,17:10,Test Lab,4,1,0,1,181
Wednesday,,,1,08:30,09:20,Test Lab,0,0,1,0,181
Wednesday,cse_g2,6.0,2,09:20,10:10,Test Lab,2,0,1,1,181
Wednesday,cse_g2,6.0,3,10:30,11:20,Test Lab,2,1,0,0,181
Wednesday,,,4,11:20,12:10,Test Lab,0,1,1,0,181
Wednesday,cse_g1,2.0,5,13:40,14:30,Test Lab,2,0,1,1,181
Wednesday,cse_g1,2.0,6,14:30,15:20,Test Lab,2,1,1,1,181
Wednesday,cse_g1,8.0,7,15:30,16:20,Test Lab,2,1,1,1,181
Wednesday,cse_g1,8.0,8,16:20,17:10,Test Lab,2,1,0,1,181
Thursday,,,1,08:30,09:20,Test Lab,0,0,0,0,181
Thursday,,,2,09:20,10:10,Test Lab,0,0,1,0,181
Thursday,cse_g2,8.0,3,10:30,11:20,Test Lab,2,0,1,1,181
Thursday,cse_g2,8.0,4,11:20,12:10,Test Lab,2,1,1,0,181
Thursday,cse_g1,6.0,5,13:40,14:30,Test Lab,4,1,1,1,181
Thursday,cse_g1,6.0,6,14:30,15:20,Test Lab,4,1,1,1,181
Thursday,cse_g1,6.0,7,15:30,16:20,Test Lab,4,1,1,0,181
Thursday,cse_g1,6.0,8,16:20,17:10,Test Lab,4,1,0,1,181
Friday,cse_aiml,6.0,1,08:30,09:20,Test Lab,4,0,1,1,181
Friday,cse_aiml,6.0,2,09:20,10:10,Test Lab,4,1,1,1,181
